Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
serce,40%,fill,NB,3,3,303,0.5382
serce,40%,fill,MLP,3,1,101,0.4308
serce,40%,fill,MLP,3,2,202,0.4322
serce,40%,fill,MLP,3,3,303,0.4256
serce,40%,fill,XGBoost,3,1,101,0.7535
serce,40%,fill,XGBoost,3,2,202,0.7477
serce,40%,fill,XGBoost,3,3,303,0.7541
serce,40%,remove_fill,RF,3,1,101,0.7595
serce,40%,remove_fill,RF,3,2,202,0.7887
serce,40%,remove_fill,RF,3,3,303,0.7784
serce,40%,remove_fill,NB,3,1,101,0.6272
serce,40%,remove_fill,NB,3,2,202,0.5961
serce,40%,remove_fill,NB,3,3,303,0.594
serce,40%,remove_fill,MLP,3,1,101,0.4843
serce,40%,remove_fill,MLP,3,2,202,0.4983
serce,40%,remove_fill,MLP,3,3,303,0.5111
serce,40%,remove_fill,XGBoost,3,1,101,0.7282
serce,40%,remove_fill,XGBoost,3,2,202,0.7499
serce,40%,remove_fill,XGBoost,3,3,303,0.7523
serce,40%,fill_norm,RF,3,1,101,0.7505
serce,40%,fill_norm,RF,3,2,202,0.7694
serce,40%,fill_norm,RF,3,3,303,0.7622
serce,40%,fill_norm,NB,3,1,101,0.5376
serce,40%,fill_norm,NB,3,2,202,0.5171
serce,40%,fill_norm,NB,3,3,303,0.5378
serce,40%,fill_norm,MLP,3,1,101,0.561
serce,40%,fill_norm,MLP,3,2,202,0.5352
serce,40%,fill_norm,MLP,3,3,303,0.5701
serce,40%,fill_norm,XGBoost,3,1,101,0.7535
serce,40%,fill_norm,XGBoost,3,2,202,0.7477
serce,40%,fill_norm,XGBoost,3,3,303,0.7541
serce,40%,all,RF,3,1,101,0.76
serce,40%,all,RF,3,2,202,0.788
serce,40%,all,RF,3,3,303,0.7772
serce,40%,all,NB,3,1,101,0.6272
serce,40%,all,NB,3,2,202,0.5956
serce,40%,all,NB,3,3,303,0.594
serce,40%,all,MLP,3,1,101,0.6474
serce,40%,all,MLP,3,2,202,0.6509
serce,40%,all,MLP,3,3,303,0.6716
serce,40%,all,XGBoost,3,1,101,0.7282
serce,40%,all,XGBoost,3,2,202,0.7499
serce,40%,all,XGBoost,3,3,303,0.7523
serce,50%,raw,RF,1,1,101,0.7495
serce,50%,raw,RF,1,2,202,0.7615
serce,50%,raw,RF,1,3,303,0.7389
serce,50%,raw,NB,1,1,101,0.5204
serce,50%,raw,NB,1,2,202,0.4498
serce,50%,raw,NB,1,3,303,0.4735
serce,50%,raw,MLP,1,1,101,0.4962
serce,50%,raw,MLP,1,2,202,0.4945
serce,50%,raw,MLP,1,3,303,0.5328
serce,50%,raw,XGBoost,1,1,101,0.7716
serce,50%,raw,XGBoost,1,2,202,0.7789
serce,50%,raw,XGBoost,1,3,303,0.7717
serce,50%,fill,RF,1,1,101,0.8033
serce,50%,fill,RF,1,2,202,0.7858
serce,50%,fill,RF,1,3,303,0.7739
serce,50%,fill,NB,1,1,101,0.6618
serce,50%,fill,NB,1,2,202,0.5964
serce,50%,fill,NB,1,3,303,0.5918
serce,50%,fill,MLP,1,1,101,0.4632
serce,50%,fill,MLP,1,2,202,0.5309
serce,50%,fill,MLP,1,3,303,0.5138
serce,50%,fill,XGBoost,1,1,101,0.7911
serce,50%,fill,XGBoost,1,2,202,0.7721
serce,50%,fill,XGBoost,1,3,303,0.7629
serce,50%,remove_fill,RF,1,1,101,0.7645
serce,50%,remove_fill,RF,1,2,202,0.7901
serce,50%,remove_fill,RF,1,3,303,0.7766
serce,50%,remove_fill,NB,1,1,101,0.649
serce,50%,remove_fill,NB,1,2,202,0.6253
serce,50%,remove_fill,NB,1,3,303,0.6433
serce,50%,remove_fill,MLP,1,1,101,0.4567
serce,50%,remove_fill,MLP,1,2,202,0.5192
serce,50%,remove_fill,MLP,1,3,303,0.5311
serce,50%,remove_fill,XGBoost,1,1,101,0.7665
serce,50%,remove_fill,XGBoost,1,2,202,0.7799
serce,50%,remove_fill,XGBoost,1,3,303,0.7785
serce,50%,fill_norm,RF,1,1,101,0.8025
serce,50%,fill_norm,RF,1,2,202,0.7867
serce,50%,fill_norm,RF,1,3,303,0.7743
serce,50%,fill_norm,NB,1,1,101,0.6613
serce,50%,fill_norm,NB,1,2,202,0.5968
serce,50%,fill_norm,NB,1,3,303,0.5922
serce,50%,fill_norm,MLP,1,1,101,0.6856
serce,50%,fill_norm,MLP,1,2,202,0.6578
serce,50%,fill_norm,MLP,1,3,303,0.6587
serce,50%,fill_norm,XGBoost,1,1,101,0.7911
serce,50%,fill_norm,XGBoost,1,2,202,0.7721
serce,50%,fill_norm,XGBoost,1,3,303,0.7629
serce,50%,all,RF,1,1,101,0.7644
serce,50%,all,RF,1,2,202,0.7901
serce,50%,all,RF,1,3,303,0.7778
serce,50%,all,NB,1,1,101,0.649
serce,50%,all,NB,1,2,202,0.6258
serce,50%,all,NB,1,3,303,0.6436
serce,50%,all,MLP,1,1,101,0.6998
serce,50%,all,MLP,1,2,202,0.6639
serce,50%,all,MLP,1,3,303,0.6982
serce,50%,all,XGBoost,1,1,101,0.7665
serce,50%,all,XGBoost,1,2,202,0.7799
serce,50%,all,XGBoost,1,3,303,0.7785
serce,50%,raw,RF,2,1,101,0.6785
serce,50%,raw,RF,2,2,202,0.6621
serce,50%,raw,RF,2,3,303,0.7378
serce,50%,raw,NB,2,1,101,0.6059
serce,50%,raw,NB,2,2,202,0.5932
serce,50%,raw,NB,2,3,303,0.5927
serce,50%,raw,MLP,2,1,101,0.5333
serce,50%,raw,MLP,2,2,202,0.5256
serce,50%,raw,MLP,2,3,303,0.5498
serce,50%,raw,XGBoost,2,1,101,0.6707
serce,50%,raw,XGBoost,2,2,202,0.6593
serce,50%,raw,XGBoost,2,3,303,0.7564
serce,50%,fill,RF,2,1,101,0.7718
serce,50%,fill,RF,2,2,202,0.7264
serce,50%,fill,RF,2,3,303,0.7585
serce,50%,fill,NB,2,1,101,0.5796
serce,50%,fill,NB,2,2,202,0.5916
serce,50%,fill,NB,2,3,303,0.6246
serce,50%,fill,MLP,2,1,101,0.4725
serce,50%,fill,MLP,2,2,202,0.5249
serce,50%,fill,MLP,2,3,303,0.5257
serce,50%,fill,XGBoost,2,1,101,0.7421
serce,50%,fill,XGBoost,2,2,202,0.7131
serce,50%,fill,XGBoost,2,3,303,0.7676
serce,50%,remove_fill,RF,2,1,101,0.7842
serce,50%,remove_fill,RF,2,2,202,0.7392
serce,50%,remove_fill,RF,2,3,303,0.7636
serce,50%,remove_fill,NB,2,1,101,0.6165
serce,50%,remove_fill,NB,2,2,202,0.6222
serce,50%,remove_fill,NB,2,3,303,0.6025
serce,50%,remove_fill,MLP,2,1,101,0.4819
serce,50%,remove_fill,MLP,2,2,202,0.5239
serce,50%,remove_fill,MLP,2,3,303,0.4796
serce,50%,remove_fill,XGBoost,2,1,101,0.7543
serce,50%,remove_fill,XGBoost,2,2,202,0.721
serce,50%,remove_fill,XGBoost,2,3,303,0.7669
serce,50%,fill_norm,RF,2,1,101,0.7717
serce,50%,fill_norm,RF,2,2,202,0.7262
serce,50%,fill_norm,RF,2,3,303,0.7603
serce,50%,fill_norm,NB,2,1,101,0.5803
serce,50%,fill_norm,NB,2,2,202,0.5925
serce,50%,fill_norm,NB,2,3,303,0.625
serce,50%,fill_norm,MLP,2,1,101,0.4796
serce,50%,fill_norm,MLP,2,2,202,0.5248
serce,50%,fill_norm,MLP,2,3,303,0.5498
serce,50%,fill_norm,XGBoost,2,1,101,0.7421
serce,50%,fill_norm,XGBoost,2,2,202,0.7131
serce,50%,fill_norm,XGBoost,2,3,303,0.7676
serce,50%,all,RF,2,1,101,0.7844
serce,50%,all,RF,2,2,202,0.7394
serce,50%,all,RF,2,3,303,0.7656
serce,50%,all,NB,2,1,101,0.6165
serce,50%,all,NB,2,2,202,0.6218
serce,50%,all,NB,2,3,303,0.6019
serce,50%,all,MLP,2,1,101,0.5637
serce,50%,all,MLP,2,2,202,0.5814
serce,50%,all,MLP,2,3,303,0.5776
serce,50%,all,XGBoost,2,1,101,0.7543
serce,50%,all,XGBoost,2,2,202,0.721
serce,50%,all,XGBoost,2,3,303,0.7669
serce,50%,raw,RF,3,1,101,0.6025
serce,50%,raw,RF,3,2,202,0.5447
serce,50%,raw,RF,3,3,303,0.6353
serce,50%,raw,NB,3,1,101,0.4266
serce,50%,raw,NB,3,2,202,0.4683
serce,50%,raw,NB,3,3,303,0.4983
serce,50%,raw,MLP,3,1,101,0.496
serce,50%,raw,MLP,3,2,202,0.4742
serce,50%,raw,MLP,3,3,303,0.486
serce,50%,raw,XGBoost,3,1,101,0.6608
serce,50%,raw,XGBoost,3,2,202,0.5935
serce,50%,raw,XGBoost,3,3,303,0.6747
serce,50%,fill,RF,3,1,101,0.6
serce,50%,fill,RF,3,2,202,0.5929
serce,50%,fill,RF,3,3,303,0.637
serce,50%,fill,NB,3,1,101,0.5396
serce,50%,fill,NB,3,2,202,0.5826
serce,50%,fill,NB,3,3,303,0.6292
serce,50%,fill,MLP,3,1,101,0.4825
serce,50%,fill,MLP,3,2,202,0.5525
serce,50%,fill,MLP,3,3,303,0.5043
serce,50%,fill,XGBoost,3,1,101,0.6088
serce,50%,fill,XGBoost,3,2,202,0.5957
serce,50%,fill,XGBoost,3,3,303,0.6854
serce,50%,remove_fill,RF,3,1,101,0.6168
serce,50%,remove_fill,RF,3,2,202,0.6049
serce,50%,remove_fill,RF,3,3,303,0.6263
serce,50%,remove_fill,NB,3,1,101,0.5474
serce,50%,remove_fill,NB,3,2,202,0.5848
serce,50%,remove_fill,NB,3,3,303,0.606
serce,50%,remove_fill,MLP,3,1,101,0.4897
serce,50%,remove_fill,MLP,3,2,202,0.5263
serce,50%,remove_fill,MLP,3,3,303,0.4894
serce,50%,remove_fill,XGBoost,3,1,101,0.6255
serce,50%,remove_fill,XGBoost,3,2,202,0.5946
serce,50%,remove_fill,XGBoost,3,3,303,0.6613
serce,50%,fill_norm,RF,3,1,101,0.6018
serce,50%,fill_norm,RF,3,2,202,0.5931
serce,50%,fill_norm,RF,3,3,303,0.6377
serce,50%,fill_norm,NB,3,1,101,0.5398
serce,50%,fill_norm,NB,3,2,202,0.5828
serce,50%,fill_norm,NB,3,3,303,0.6291
serce,50%,fill_norm,MLP,3,1,101,0.5083
serce,50%,fill_norm,MLP,3,2,202,0.5756
serce,50%,fill_norm,MLP,3,3,303,0.5906
serce,50%,fill_norm,XGBoost,3,1,101,0.6088
serce,50%,fill_norm,XGBoost,3,2,202,0.5957
serce,50%,fill_norm,XGBoost,3,3,303,0.6854
serce,50%,all,RF,3,1,101,0.6174
serce,50%,all,RF,3,2,202,0.61
serce,50%,all,RF,3,3,303,0.6301
serce,50%,all,NB,3,1,101,0.5483
serce,50%,all,NB,3,2,202,0.5852
serce,50%,all,NB,3,3,303,0.6055
serce,50%,all,MLP,3,1,101,0.5623
serce,50%,all,MLP,3,2,202,0.5926
serce,50%,all,MLP,3,3,303,0.6236
serce,50%,all,XGBoost,3,1,101,0.6255
serce,50%,all,XGBoost,3,2,202,0.5946
serce,50%,all,XGBoost,3,3,303,0.6613
rezygnacje,ORYGINALNY,raw,RF,0,1,101,0.9131
rezygnacje,ORYGINALNY,raw,RF,0,2,202,0.9126
rezygnacje,ORYGINALNY,raw,RF,0,3,303,0.9098
rezygnacje,ORYGINALNY,raw,NB,0,1,101,0.6259
rezygnacje,ORYGINALNY,raw,NB,0,2,202,0.6403
rezygnacje,ORYGINALNY,raw,NB,0,3,303,0.633
rezygnacje,ORYGINALNY,raw,MLP,0,1,101,0.8259
rezygnacje,ORYGINALNY,raw,MLP,0,2,202,0.8325
rezygnacje,ORYGINALNY,raw,MLP,0,3,303,0.8205
rezygnacje,ORYGINALNY,raw,XGBoost,0,1,101,0.9144
rezygnacje,ORYGINALNY,raw,XGBoost,0,2,202,0.9201
rezygnacje,ORYGINALNY,raw,XGBoost,0,3,303,0.9221
rezygnacje,10%,raw,RF,1,1,101,0.8497
rezygnacje,10%,raw,RF,1,2,202,0.8551
rezygnacje,10%,raw,RF,1,3,303,0.8538
rezygnacje,10%,raw,NB,1,1,101,0.5471
rezygnacje,10%,raw,NB,1,2,202,0.5597
rezygnacje,10%,raw,NB,1,3,303,0.5649
rezygnacje,10%,raw,MLP,1,1,101,0.5146
rezygnacje,10%,raw,MLP,1,2,202,0.5025
rezygnacje,10%,raw,MLP,1,3,303,0.5296
rezygnacje,10%,raw,XGBoost,1,1,101,0.8557
rezygnacje,10%,raw,XGBoost,1,2,202,0.8627
rezygnacje,10%,raw,XGBoost,1,3,303,0.8666
rezygnacje,10%,fill,RF,1,1,101,0.8462
rezygnacje,10%,fill,RF,1,2,202,0.8503
rezygnacje,10%,fill,RF,1,3,303,0.8457
rezygnacje,10%,fill,NB,1,1,101,0.5606
rezygnacje,10%,fill,NB,1,2,202,0.5698
rezygnacje,10%,fill,NB,1,3,303,0.5677
rezygnacje,10%,fill,MLP,1,1,101,0.5578
rezygnacje,10%,fill,MLP,1,2,202,0.5115
rezygnacje,10%,fill,MLP,1,3,303,0.522
rezygnacje,10%,fill,XGBoost,1,1,101,0.8548
rezygnacje,10%,fill,XGBoost,1,2,202,0.8585
rezygnacje,10%,fill,XGBoost,1,3,303,0.8549
rezygnacje,10%,remove_fill,RF,1,1,101,0.8306
rezygnacje,10%,remove_fill,RF,1,2,202,0.8298
rezygnacje,10%,remove_fill,RF,1,3,303,0.8321
rezygnacje,10%,remove_fill,NB,1,1,101,0.7255
rezygnacje,10%,remove_fill,NB,1,2,202,0.724
rezygnacje,10%,remove_fill,NB,1,3,303,0.7302
rezygnacje,10%,remove_fill,MLP,1,1,101,0.6633
rezygnacje,10%,remove_fill,MLP,1,2,202,0.6723
rezygnacje,10%,remove_fill,MLP,1,3,303,0.6712
rezygnacje,10%,remove_fill,XGBoost,1,1,101,0.8318
rezygnacje,10%,remove_fill,XGBoost,1,2,202,0.8375
rezygnacje,10%,remove_fill,XGBoost,1,3,303,0.8386
rezygnacje,10%,fill_norm,RF,1,1,101,0.846
rezygnacje,10%,fill_norm,RF,1,2,202,0.8501
rezygnacje,10%,fill_norm,RF,1,3,303,0.8458
rezygnacje,10%,fill_norm,NB,1,1,101,0.5581
rezygnacje,10%,fill_norm,NB,1,2,202,0.5675
rezygnacje,10%,fill_norm,NB,1,3,303,0.5684
rezygnacje,10%,fill_norm,MLP,1,1,101,0.5469
rezygnacje,10%,fill_norm,MLP,1,2,202,0.5522
rezygnacje,10%,fill_norm,MLP,1,3,303,0.5614
rezygnacje,10%,fill_norm,XGBoost,1,1,101,0.8548
rezygnacje,10%,fill_norm,XGBoost,1,2,202,0.8585
rezygnacje,10%,fill_norm,XGBoost,1,3,303,0.8549
rezygnacje,10%,all,RF,1,1,101,0.831
rezygnacje,10%,all,RF,1,2,202,0.8298
rezygnacje,10%,all,RF,1,3,303,0.832
rezygnacje,10%,all,NB,1,1,101,0.7255
rezygnacje,10%,all,NB,1,2,202,0.724
rezygnacje,10%,all,NB,1,3,303,0.7302
rezygnacje,10%,all,MLP,1,1,101,0.7729
rezygnacje,10%,all,MLP,1,2,202,0.7785
rezygnacje,10%,all,MLP,1,3,303,0.7871
rezygnacje,10%,all,XGBoost,1,1,101,0.8318
rezygnacje,10%,all,XGBoost,1,2,202,0.8375
rezygnacje,10%,all,XGBoost,1,3,303,0.8386
rezygnacje,10%,raw,RF,2,1,101,0.8508
rezygnacje,10%,raw,RF,2,2,202,0.8545
rezygnacje,10%,raw,RF,2,3,303,0.8477
rezygnacje,10%,raw,NB,2,1,101,0.5576
rezygnacje,10%,raw,NB,2,2,202,0.5692
rezygnacje,10%,raw,NB,2,3,303,0.5574
rezygnacje,10%,raw,MLP,2,1,101,0.4847
rezygnacje,10%,raw,MLP,2,2,202,0.5096
rezygnacje,10%,raw,MLP,2,3,303,0.513
rezygnacje,10%,raw,XGBoost,2,1,101,0.8726
rezygnacje,10%,raw,XGBoost,2,2,202,0.862
rezygnacje,10%,raw,XGBoost,2,3,303,0.8605
rezygnacje,10%,fill,RF,2,1,101,0.8504
rezygnacje,10%,fill,RF,2,2,202,0.8478
rezygnacje,10%,fill,RF,2,3,303,0.8482
rezygnacje,10%,fill,NB,2,1,101,0.5647
rezygnacje,10%,fill,NB,2,2,202,0.5671
rezygnacje,10%,fill,NB,2,3,303,0.5592
rezygnacje,10%,fill,MLP,2,1,101,0.5146
rezygnacje,10%,fill,MLP,2,2,202,0.5315
rezygnacje,10%,fill,MLP,2,3,303,0.516
rezygnacje,10%,fill,XGBoost,2,1,101,0.8624
rezygnacje,10%,fill,XGBoost,2,2,202,0.8529
rezygnacje,10%,fill,XGBoost,2,3,303,0.8519
rezygnacje,10%,remove_fill,RF,2,1,101,0.826
rezygnacje,10%,remove_fill,RF,2,2,202,0.8308
rezygnacje,10%,remove_fill,RF,2,3,303,0.8244
rezygnacje,10%,remove_fill,NB,2,1,101,0.7245
rezygnacje,10%,remove_fill,NB,2,2,202,0.7239
rezygnacje,10%,remove_fill,NB,2,3,303,0.7253
rezygnacje,10%,remove_fill,MLP,2,1,101,0.6669
rezygnacje,10%,remove_fill,MLP,2,2,202,0.687
rezygnacje,10%,remove_fill,MLP,2,3,303,0.6877
rezygnacje,10%,remove_fill,XGBoost,2,1,101,0.8346
rezygnacje,10%,remove_fill,XGBoost,2,2,202,0.8393
rezygnacje,10%,remove_fill,XGBoost,2,3,303,0.8351
rezygnacje,10%,fill_norm,RF,2,1,101,0.8504
rezygnacje,10%,fill_norm,RF,2,2,202,0.8479
rezygnacje,10%,fill_norm,RF,2,3,303,0.848
rezygnacje,10%,fill_norm,NB,2,1,101,0.5629
rezygnacje,10%,fill_norm,NB,2,2,202,0.5682
rezygnacje,10%,fill_norm,NB,2,3,303,0.5641
rezygnacje,10%,fill_norm,MLP,2,1,101,0.5652
rezygnacje,10%,fill_norm,MLP,2,2,202,0.5722
rezygnacje,10%,fill_norm,MLP,2,3,303,0.572
rezygnacje,10%,fill_norm,XGBoost,2,1,101,0.8624
rezygnacje,10%,fill_norm,XGBoost,2,2,202,0.8529
rezygnacje,10%,fill_norm,XGBoost,2,3,303,0.8519
rezygnacje,10%,all,RF,2,1,101,0.8259
rezygnacje,10%,all,RF,2,2,202,0.8302
rezygnacje,10%,all,RF,2,3,303,0.8248
rezygnacje,10%,all,NB,2,1,101,0.7245
rezygnacje,10%,all,NB,2,2,202,0.7239
rezygnacje,10%,all,NB,2,3,303,0.7253
rezygnacje,10%,all,MLP,2,1,101,0.7515
rezygnacje,10%,all,MLP,2,2,202,0.7564
rezygnacje,10%,all,MLP,2,3,303,0.7581
rezygnacje,10%,all,XGBoost,2,1,101,0.8346
rezygnacje,10%,all,XGBoost,2,2,202,0.8393
rezygnacje,10%,all,XGBoost,2,3,303,0.8351
rezygnacje,10%,raw,RF,3,1,101,0.8525
rezygnacje,10%,raw,RF,3,2,202,0.8534
rezygnacje,10%,raw,RF,3,3,303,0.8531
rezygnacje,10%,raw,NB,3,1,101,0.5447
rezygnacje,10%,raw,NB,3,2,202,0.5615
rezygnacje,10%,raw,NB,3,3,303,0.5449
rezygnacje,10%,raw,MLP,3,1,101,0.4916
rezygnacje,10%,raw,MLP,3,2,202,0.4964
rezygnacje,10%,raw,MLP,3,3,303,0.4901
rezygnacje,10%,raw,XGBoost,3,1,101,0.8725
rezygnacje,10%,raw,XGBoost,3,2,202,0.869
rezygnacje,10%,raw,XGBoost,3,3,303,0.8728
rezygnacje,10%,fill,RF,3,1,101,0.856
rezygnacje,10%,fill,RF,3,2,202,0.8523
rezygnacje,10%,fill,RF,3,3,303,0.8606
rezygnacje,10%,fill,NB,3,1,101,0.5346
rezygnacje,10%,fill,NB,3,2,202,0.561
rezygnacje,10%,fill,NB,3,3,303,0.5504
rezygnacje,10%,fill,MLP,3,1,101,0.5139
rezygnacje,10%,fill,MLP,3,2,202,0.5308
rezygnacje,10%,fill,MLP,3,3,303,0.5074
rezygnacje,10%,fill,XGBoost,3,1,101,0.8644
rezygnacje,10%,fill,XGBoost,3,2,202,0.8569
rezygnacje,10%,fill,XGBoost,3,3,303,0.8683
rezygnacje,10%,remove_fill,RF,3,1,101,0.846
rezygnacje,10%,remove_fill,RF,3,2,202,0.8494
rezygnacje,10%,remove_fill,RF,3,3,303,0.8495
rezygnacje,10%,remove_fill,NB,3,1,101,0.726
rezygnacje,10%,remove_fill,NB,3,2,202,0.7141
rezygnacje,10%,remove_fill,NB,3,3,303,0.7303
rezygnacje,10%,remove_fill,MLP,3,1,101,0.6677
rezygnacje,10%,remove_fill,MLP,3,2,202,0.6707
rezygnacje,10%,remove_fill,MLP,3,3,303,0.6769
rezygnacje,10%,remove_fill,XGBoost,3,1,101,0.8535
rezygnacje,10%,remove_fill,XGBoost,3,2,202,0.8585
rezygnacje,10%,remove_fill,XGBoost,3,3,303,0.8625
rezygnacje,10%,fill_norm,RF,3,1,101,0.8559
rezygnacje,10%,fill_norm,RF,3,2,202,0.8519
rezygnacje,10%,fill_norm,RF,3,3,303,0.8604
rezygnacje,10%,fill_norm,NB,3,1,101,0.5333
rezygnacje,10%,fill_norm,NB,3,2,202,0.5634
rezygnacje,10%,fill_norm,NB,3,3,303,0.55
rezygnacje,10%,fill_norm,MLP,3,1,101,0.5426
rezygnacje,10%,fill_norm,MLP,3,2,202,0.5407
rezygnacje,10%,fill_norm,MLP,3,3,303,0.5504
rezygnacje,10%,fill_norm,XGBoost,3,1,101,0.8644
rezygnacje,10%,fill_norm,XGBoost,3,2,202,0.8569
rezygnacje,10%,fill_norm,XGBoost,3,3,303,0.8683
rezygnacje,10%,all,RF,3,1,101,0.8455
rezygnacje,10%,all,RF,3,2,202,0.8485
rezygnacje,10%,all,RF,3,3,303,0.8495
rezygnacje,10%,all,NB,3,1,101,0.726
rezygnacje,10%,all,NB,3,2,202,0.7141
rezygnacje,10%,all,NB,3,3,303,0.7303
rezygnacje,10%,all,MLP,3,1,101,0.7905
rezygnacje,10%,all,MLP,3,2,202,0.783
rezygnacje,10%,all,MLP,3,3,303,0.7845
rezygnacje,10%,all,XGBoost,3,1,101,0.8535
rezygnacje,10%,all,XGBoost,3,2,202,0.8585
rezygnacje,10%,all,XGBoost,3,3,303,0.8625
rezygnacje,20%,raw,RF,1,1,101,0.7837
rezygnacje,20%,raw,RF,1,2,202,0.7891
rezygnacje,20%,raw,RF,1,3,303,0.7849
rezygnacje,20%,raw,NB,1,1,101,0.5615
rezygnacje,20%,raw,NB,1,2,202,0.5752
rezygnacje,20%,raw,NB,1,3,303,0.5508
rezygnacje,20%,raw,MLP,1,1,101,0.515
rezygnacje,20%,raw,MLP,1,2,202,0.5105
rezygnacje,20%,raw,MLP,1,3,303,0.5046
rezygnacje,20%,raw,XGBoost,1,1,101,0.8048
rezygnacje,20%,raw,XGBoost,1,2,202,0.8142
rezygnacje,20%,raw,XGBoost,1,3,303,0.8168
rezygnacje,20%,fill,RF,1,1,101,0.7809
rezygnacje,20%,fill,RF,1,2,202,0.7818
rezygnacje,20%,fill,RF,1,3,303,0.7789
rezygnacje,20%,fill,NB,1,1,101,0.5689
rezygnacje,20%,fill,NB,1,2,202,0.5744
rezygnacje,20%,fill,NB,1,3,303,0.5492
rezygnacje,20%,fill,MLP,1,1,101,0.534
rezygnacje,20%,fill,MLP,1,2,202,0.519
rezygnacje,20%,fill,MLP,1,3,303,0.5426
rezygnacje,20%,fill,XGBoost,1,1,101,0.8003
rezygnacje,20%,fill,XGBoost,1,2,202,0.8091
rezygnacje,20%,fill,XGBoost,1,3,303,0.8091
rezygnacje,20%,remove_fill,RF,1,1,101,0.7979
rezygnacje,20%,remove_fill,RF,1,2,202,0.7926
rezygnacje,20%,remove_fill,RF,1,3,303,0.8037
rezygnacje,20%,remove_fill,NB,1,1,101,0.7335
rezygnacje,20%,remove_fill,NB,1,2,202,0.7346
rezygnacje,20%,remove_fill,NB,1,3,303,0.7352
rezygnacje,20%,remove_fill,MLP,1,1,101,0.6469
rezygnacje,20%,remove_fill,MLP,1,2,202,0.6551
rezygnacje,20%,remove_fill,MLP,1,3,303,0.662
rezygnacje,20%,remove_fill,XGBoost,1,1,101,0.8049
rezygnacje,20%,remove_fill,XGBoost,1,2,202,0.8097
rezygnacje,20%,remove_fill,XGBoost,1,3,303,0.8221
rezygnacje,20%,fill_norm,RF,1,1,101,0.7814
rezygnacje,20%,fill_norm,RF,1,2,202,0.7819
rezygnacje,20%,fill_norm,RF,1,3,303,0.7791
rezygnacje,20%,fill_norm,NB,1,1,101,0.5669
rezygnacje,20%,fill_norm,NB,1,2,202,0.5781
rezygnacje,20%,fill_norm,NB,1,3,303,0.5574
rezygnacje,20%,fill_norm,MLP,1,1,101,0.5239
rezygnacje,20%,fill_norm,MLP,1,2,202,0.5428
rezygnacje,20%,fill_norm,MLP,1,3,303,0.5377
rezygnacje,20%,fill_norm,XGBoost,1,1,101,0.8003
rezygnacje,20%,fill_norm,XGBoost,1,2,202,0.8091
rezygnacje,20%,fill_norm,XGBoost,1,3,303,0.8091
rezygnacje,20%,all,RF,1,1,101,0.7982
rezygnacje,20%,all,RF,1,2,202,0.7926
rezygnacje,20%,all,RF,1,3,303,0.8036
rezygnacje,20%,all,NB,1,1,101,0.7335
rezygnacje,20%,all,NB,1,2,202,0.7346
rezygnacje,20%,all,NB,1,3,303,0.7352
rezygnacje,20%,all,MLP,1,1,101,0.7257
rezygnacje,20%,all,MLP,1,2,202,0.7301
rezygnacje,20%,all,MLP,1,3,303,0.7381
rezygnacje,20%,all,XGBoost,1,1,101,0.8049
rezygnacje,20%,all,XGBoost,1,2,202,0.8097
rezygnacje,20%,all,XGBoost,1,3,303,0.8221
rezygnacje,20%,raw,RF,2,1,101,0.8108
rezygnacje,20%,raw,RF,2,2,202,0.8156
rezygnacje,20%,raw,RF,2,3,303,0.8101
rezygnacje,20%,raw,NB,2,1,101,0.5395
rezygnacje,20%,raw,NB,2,2,202,0.547
rezygnacje,20%,raw,NB,2,3,303,0.5433
rezygnacje,20%,raw,MLP,2,1,101,0.4613
rezygnacje,20%,raw,MLP,2,2,202,0.5117
rezygnacje,20%,raw,MLP,2,3,303,0.4822
rezygnacje,20%,raw,XGBoost,2,1,101,0.8026
rezygnacje,20%,raw,XGBoost,2,2,202,0.8133
rezygnacje,20%,raw,XGBoost,2,3,303,0.8199
rezygnacje,20%,fill,RF,2,1,101,0.8187
rezygnacje,20%,fill,RF,2,2,202,0.814
rezygnacje,20%,fill,RF,2,3,303,0.8104
rezygnacje,20%,fill,NB,2,1,101,0.5502
rezygnacje,20%,fill,NB,2,2,202,0.549
rezygnacje,20%,fill,NB,2,3,303,0.5463
rezygnacje,20%,fill,MLP,2,1,101,0.4985
rezygnacje,20%,fill,MLP,2,2,202,0.4959
rezygnacje,20%,fill,MLP,2,3,303,0.4933
rezygnacje,20%,fill,XGBoost,2,1,101,0.8111
rezygnacje,20%,fill,XGBoost,2,2,202,0.8176
rezygnacje,20%,fill,XGBoost,2,3,303,0.8206
rezygnacje,20%,remove_fill,RF,2,1,101,0.8209
rezygnacje,20%,remove_fill,RF,2,2,202,0.8193
rezygnacje,20%,remove_fill,RF,2,3,303,0.8211
rezygnacje,20%,remove_fill,NB,2,1,101,0.7425
rezygnacje,20%,remove_fill,NB,2,2,202,0.7437
rezygnacje,20%,remove_fill,NB,2,3,303,0.7464
rezygnacje,20%,remove_fill,MLP,2,1,101,0.6743
rezygnacje,20%,remove_fill,MLP,2,2,202,0.6749
rezygnacje,20%,remove_fill,MLP,2,3,303,0.662
rezygnacje,20%,remove_fill,XGBoost,2,1,101,0.827
rezygnacje,20%,remove_fill,XGBoost,2,2,202,0.832
