Dataset,PoziomUszkodzen,Metoda,Model,DamageRepeat,CVRepeat,CVSeed,AUC
zapalenia,40%,norm,XGBoost,3,1,101,0.8253
zapalenia,40%,norm,XGBoost,3,2,202,0.8246
zapalenia,40%,norm,XGBoost,3,3,303,0.8268
zapalenia,40%,norm,XGBoost,3,4,404,0.8193
zapalenia,40%,norm,XGBoost,3,5,505,0.8312
zapalenia,40%,fill,RF,3,1,101,0.8122
zapalenia,40%,fill,RF,3,2,202,0.8296
zapalenia,40%,fill,RF,3,3,303,0.8069
zapalenia,40%,fill,RF,3,4,404,0.8198
zapalenia,40%,fill,RF,3,5,505,0.8348
zapalenia,40%,fill,NB,3,1,101,0.6396
zapalenia,40%,fill,NB,3,2,202,0.604
zapalenia,40%,fill,NB,3,3,303,0.5887
zapalenia,40%,fill,NB,3,4,404,0.6171
zapalenia,40%,fill,NB,3,5,505,0.6038
zapalenia,40%,fill,MLP,3,1,101,0.5637
zapalenia,40%,fill,MLP,3,2,202,0.5417
zapalenia,40%,fill,MLP,3,3,303,0.5856
zapalenia,40%,fill,MLP,3,4,404,0.558
zapalenia,40%,fill,MLP,3,5,505,0.5894
zapalenia,40%,fill,XGBoost,3,1,101,0.8174
zapalenia,40%,fill,XGBoost,3,2,202,0.8376
zapalenia,40%,fill,XGBoost,3,3,303,0.8305
zapalenia,40%,fill,XGBoost,3,4,404,0.8319
zapalenia,40%,fill,XGBoost,3,5,505,0.8407
zapalenia,40%,remove,RF,3,1,101,0.781
zapalenia,40%,remove,RF,3,2,202,0.8123
zapalenia,40%,remove,RF,3,3,303,0.816
zapalenia,40%,remove,RF,3,4,404,0.7866
zapalenia,40%,remove,RF,3,5,505,0.7964
zapalenia,40%,remove,NB,3,1,101,0.56
zapalenia,40%,remove,NB,3,2,202,0.5346
zapalenia,40%,remove,NB,3,3,303,0.5715
zapalenia,40%,remove,NB,3,4,404,0.55
zapalenia,40%,remove,NB,3,5,505,0.5758
zapalenia,40%,remove,MLP,3,1,101,0.4857
zapalenia,40%,remove,MLP,3,2,202,0.5155
zapalenia,40%,remove,MLP,3,3,303,0.5376
zapalenia,40%,remove,MLP,3,4,404,0.5403
zapalenia,40%,remove,MLP,3,5,505,0.5028
zapalenia,40%,remove,XGBoost,3,1,101,0.7952
zapalenia,40%,remove,XGBoost,3,2,202,0.7957
zapalenia,40%,remove,XGBoost,3,3,303,0.8097
zapalenia,40%,remove,XGBoost,3,4,404,0.8179
zapalenia,40%,remove,XGBoost,3,5,505,0.8184
zapalenia,40%,remove_fill,RF,3,1,101,0.8261
zapalenia,40%,remove_fill,RF,3,2,202,0.838
zapalenia,40%,remove_fill,RF,3,3,303,0.8373
zapalenia,40%,remove_fill,RF,3,4,404,0.827
zapalenia,40%,remove_fill,RF,3,5,505,0.8306
zapalenia,40%,remove_fill,NB,3,1,101,0.5673
zapalenia,40%,remove_fill,NB,3,2,202,0.5893
zapalenia,40%,remove_fill,NB,3,3,303,0.5859
zapalenia,40%,remove_fill,NB,3,4,404,0.6015
zapalenia,40%,remove_fill,NB,3,5,505,0.6038
zapalenia,40%,remove_fill,MLP,3,1,101,0.5409
zapalenia,40%,remove_fill,MLP,3,2,202,0.5005
zapalenia,40%,remove_fill,MLP,3,3,303,0.5464
zapalenia,40%,remove_fill,MLP,3,4,404,0.546
zapalenia,40%,remove_fill,MLP,3,5,505,0.5603
zapalenia,40%,remove_fill,XGBoost,3,1,101,0.8005
zapalenia,40%,remove_fill,XGBoost,3,2,202,0.8331
zapalenia,40%,remove_fill,XGBoost,3,3,303,0.8142
zapalenia,40%,remove_fill,XGBoost,3,4,404,0.8227
zapalenia,40%,remove_fill,XGBoost,3,5,505,0.829
zapalenia,40%,remove_norm,RF,3,1,101,0.7808
zapalenia,40%,remove_norm,RF,3,2,202,0.8118
zapalenia,40%,remove_norm,RF,3,3,303,0.8152
zapalenia,40%,remove_norm,RF,3,4,404,0.7871
zapalenia,40%,remove_norm,RF,3,5,505,0.796
zapalenia,40%,remove_norm,NB,3,1,101,0.5599
zapalenia,40%,remove_norm,NB,3,2,202,0.5346
zapalenia,40%,remove_norm,NB,3,3,303,0.5714
zapalenia,40%,remove_norm,NB,3,4,404,0.55
zapalenia,40%,remove_norm,NB,3,5,505,0.5758
zapalenia,40%,remove_norm,MLP,3,1,101,0.5541
zapalenia,40%,remove_norm,MLP,3,2,202,0.5106
zapalenia,40%,remove_norm,MLP,3,3,303,0.551
zapalenia,40%,remove_norm,MLP,3,4,404,0.5187
zapalenia,40%,remove_norm,MLP,3,5,505,0.5275
zapalenia,40%,remove_norm,XGBoost,3,1,101,0.7952
zapalenia,40%,remove_norm,XGBoost,3,2,202,0.7957
zapalenia,40%,remove_norm,XGBoost,3,3,303,0.8097
zapalenia,40%,remove_norm,XGBoost,3,4,404,0.8179
zapalenia,40%,remove_norm,XGBoost,3,5,505,0.8184
zapalenia,40%,fill_norm,RF,3,1,101,0.8121
zapalenia,40%,fill_norm,RF,3,2,202,0.8299
zapalenia,40%,fill_norm,RF,3,3,303,0.8074
zapalenia,40%,fill_norm,RF,3,4,404,0.8193
zapalenia,40%,fill_norm,RF,3,5,505,0.8349
zapalenia,40%,fill_norm,NB,3,1,101,0.651
zapalenia,40%,fill_norm,NB,3,2,202,0.6474
zapalenia,40%,fill_norm,NB,3,3,303,0.648
zapalenia,40%,fill_norm,NB,3,4,404,0.6578
zapalenia,40%,fill_norm,NB,3,5,505,0.6578
zapalenia,40%,fill_norm,MLP,3,1,101,0.5401
zapalenia,40%,fill_norm,MLP,3,2,202,0.5773
zapalenia,40%,fill_norm,MLP,3,3,303,0.5644
zapalenia,40%,fill_norm,MLP,3,4,404,0.5749
zapalenia,40%,fill_norm,MLP,3,5,505,0.6099
zapalenia,40%,fill_norm,XGBoost,3,1,101,0.8174
zapalenia,40%,fill_norm,XGBoost,3,2,202,0.8376
zapalenia,40%,fill_norm,XGBoost,3,3,303,0.8305
zapalenia,40%,fill_norm,XGBoost,3,4,404,0.8319
zapalenia,40%,fill_norm,XGBoost,3,5,505,0.8407
zapalenia,40%,all,RF,3,1,101,0.8263
zapalenia,40%,all,RF,3,2,202,0.8377
zapalenia,40%,all,RF,3,3,303,0.8366
zapalenia,40%,all,RF,3,4,404,0.8265
zapalenia,40%,all,RF,3,5,505,0.8303
zapalenia,40%,all,NB,3,1,101,0.5933
zapalenia,40%,all,NB,3,2,202,0.6059
zapalenia,40%,all,NB,3,3,303,0.6202
zapalenia,40%,all,NB,3,4,404,0.6101
zapalenia,40%,all,NB,3,5,505,0.6456
zapalenia,40%,all,MLP,3,1,101,0.4842
zapalenia,40%,all,MLP,3,2,202,0.5121
zapalenia,40%,all,MLP,3,3,303,0.5181
zapalenia,40%,all,MLP,3,4,404,0.554
zapalenia,40%,all,MLP,3,5,505,0.5424
zapalenia,40%,all,XGBoost,3,1,101,0.8005
zapalenia,40%,all,XGBoost,3,2,202,0.8331
zapalenia,40%,all,XGBoost,3,3,303,0.8142
zapalenia,40%,all,XGBoost,3,4,404,0.8227
zapalenia,40%,all,XGBoost,3,5,505,0.829
zapalenia,40%,raw,RF,4,1,101,0.7853
zapalenia,40%,raw,RF,4,2,202,0.784
zapalenia,40%,raw,RF,4,3,303,0.779
zapalenia,40%,raw,RF,4,4,404,0.7777
zapalenia,40%,raw,RF,4,5,505,0.7842
zapalenia,40%,raw,NB,4,1,101,0.5581
zapalenia,40%,raw,NB,4,2,202,0.5437
zapalenia,40%,raw,NB,4,3,303,0.5461
zapalenia,40%,raw,NB,4,4,404,0.5515
zapalenia,40%,raw,NB,4,5,505,0.5374
zapalenia,40%,raw,MLP,4,1,101,0.5449
zapalenia,40%,raw,MLP,4,2,202,0.5117
zapalenia,40%,raw,MLP,4,3,303,0.5364
zapalenia,40%,raw,MLP,4,4,404,0.547
zapalenia,40%,raw,MLP,4,5,505,0.5228
zapalenia,40%,raw,XGBoost,4,1,101,0.8152
zapalenia,40%,raw,XGBoost,4,2,202,0.7897
zapalenia,40%,raw,XGBoost,4,3,303,0.7894
zapalenia,40%,raw,XGBoost,4,4,404,0.8013
zapalenia,40%,raw,XGBoost,4,5,505,0.7885
zapalenia,40%,norm,RF,4,1,101,0.7845
zapalenia,40%,norm,RF,4,2,202,0.7845
zapalenia,40%,norm,RF,4,3,303,0.7803
zapalenia,40%,norm,RF,4,4,404,0.7781
zapalenia,40%,norm,RF,4,5,505,0.7842
zapalenia,40%,norm,NB,4,1,101,0.5582
zapalenia,40%,norm,NB,4,2,202,0.5438
zapalenia,40%,norm,NB,4,3,303,0.5461
zapalenia,40%,norm,NB,4,4,404,0.5515
zapalenia,40%,norm,NB,4,5,505,0.5372
zapalenia,40%,norm,MLP,4,1,101,0.5624
zapalenia,40%,norm,MLP,4,2,202,0.5384
zapalenia,40%,norm,MLP,4,3,303,0.5555
zapalenia,40%,norm,MLP,4,4,404,0.5232
zapalenia,40%,norm,MLP,4,5,505,0.5093
zapalenia,40%,norm,XGBoost,4,1,101,0.8152
zapalenia,40%,norm,XGBoost,4,2,202,0.7897
zapalenia,40%,norm,XGBoost,4,3,303,0.7894
zapalenia,40%,norm,XGBoost,4,4,404,0.8013
zapalenia,40%,norm,XGBoost,4,5,505,0.7885
zapalenia,40%,fill,RF,4,1,101,0.8513
zapalenia,40%,fill,RF,4,2,202,0.8471
zapalenia,40%,fill,RF,4,3,303,0.8411
zapalenia,40%,fill,RF,4,4,404,0.8628
zapalenia,40%,fill,RF,4,5,505,0.8597
zapalenia,40%,fill,NB,4,1,101,0.5642
zapalenia,40%,fill,NB,4,2,202,0.5575
zapalenia,40%,fill,NB,4,3,303,0.5558
zapalenia,40%,fill,NB,4,4,404,0.5628
zapalenia,40%,fill,NB,4,5,505,0.5618
zapalenia,40%,fill,MLP,4,1,101,0.5698
zapalenia,40%,fill,MLP,4,2,202,0.5497
zapalenia,40%,fill,MLP,4,3,303,0.573
zapalenia,40%,fill,MLP,4,4,404,0.5837
zapalenia,40%,fill,MLP,4,5,505,0.5402
zapalenia,40%,fill,XGBoost,4,1,101,0.8121
zapalenia,40%,fill,XGBoost,4,2,202,0.8138
zapalenia,40%,fill,XGBoost,4,3,303,0.8203
zapalenia,40%,fill,XGBoost,4,4,404,0.8384
zapalenia,40%,fill,XGBoost,4,5,505,0.8285
zapalenia,40%,remove,RF,4,1,101,0.8001
zapalenia,40%,remove,RF,4,2,202,0.7807
zapalenia,40%,remove,RF,4,3,303,0.7769
zapalenia,40%,remove,RF,4,4,404,0.7814
zapalenia,40%,remove,RF,4,5,505,0.7818
zapalenia,40%,remove,NB,4,1,101,0.4943
zapalenia,40%,remove,NB,4,2,202,0.4974
zapalenia,40%,remove,NB,4,3,303,0.513
zapalenia,40%,remove,NB,4,4,404,0.5067
zapalenia,40%,remove,NB,4,5,505,0.4983
zapalenia,40%,remove,MLP,4,1,101,0.5286
zapalenia,40%,remove,MLP,4,2,202,0.4943
zapalenia,40%,remove,MLP,4,3,303,0.5237
zapalenia,40%,remove,MLP,4,4,404,0.5415
zapalenia,40%,remove,MLP,4,5,505,0.5192
zapalenia,40%,remove,XGBoost,4,1,101,0.799
zapalenia,40%,remove,XGBoost,4,2,202,0.7937
zapalenia,40%,remove,XGBoost,4,3,303,0.8041
zapalenia,40%,remove,XGBoost,4,4,404,0.8027
zapalenia,40%,remove,XGBoost,4,5,505,0.7905
zapalenia,40%,remove_fill,RF,4,1,101,0.8632
zapalenia,40%,remove_fill,RF,4,2,202,0.8648
zapalenia,40%,remove_fill,RF,4,3,303,0.8634
zapalenia,40%,remove_fill,RF,4,4,404,0.8809
zapalenia,40%,remove_fill,RF,4,5,505,0.8549
zapalenia,40%,remove_fill,NB,4,1,101,0.5513
zapalenia,40%,remove_fill,NB,4,2,202,0.5785
zapalenia,40%,remove_fill,NB,4,3,303,0.5623
zapalenia,40%,remove_fill,NB,4,4,404,0.5971
zapalenia,40%,remove_fill,NB,4,5,505,0.5749
zapalenia,40%,remove_fill,MLP,4,1,101,0.5212
zapalenia,40%,remove_fill,MLP,4,2,202,0.4859
zapalenia,40%,remove_fill,MLP,4,3,303,0.6261
zapalenia,40%,remove_fill,MLP,4,4,404,0.5908
zapalenia,40%,remove_fill,MLP,4,5,505,0.5569
zapalenia,40%,remove_fill,XGBoost,4,1,101,0.8163
zapalenia,40%,remove_fill,XGBoost,4,2,202,0.8222
zapalenia,40%,remove_fill,XGBoost,4,3,303,0.8186
zapalenia,40%,remove_fill,XGBoost,4,4,404,0.8403
zapalenia,40%,remove_fill,XGBoost,4,5,505,0.8245
zapalenia,40%,remove_norm,RF,4,1,101,0.8
zapalenia,40%,remove_norm,RF,4,2,202,0.7809
zapalenia,40%,remove_norm,RF,4,3,303,0.7774
zapalenia,40%,remove_norm,RF,4,4,404,0.7818
zapalenia,40%,remove_norm,RF,4,5,505,0.7807
zapalenia,40%,remove_norm,NB,4,1,101,0.4943
zapalenia,40%,remove_norm,NB,4,2,202,0.4974
zapalenia,40%,remove_norm,NB,4,3,303,0.513
zapalenia,40%,remove_norm,NB,4,4,404,0.5068
zapalenia,40%,remove_norm,NB,4,5,505,0.4982
zapalenia,40%,remove_norm,MLP,4,1,101,0.496
zapalenia,40%,remove_norm,MLP,4,2,202,0.5083
zapalenia,40%,remove_norm,MLP,4,3,303,0.5268
zapalenia,40%,remove_norm,MLP,4,4,404,0.4724
zapalenia,40%,remove_norm,MLP,4,5,505,0.4852
zapalenia,40%,remove_norm,XGBoost,4,1,101,0.799
zapalenia,40%,remove_norm,XGBoost,4,2,202,0.7937
zapalenia,40%,remove_norm,XGBoost,4,3,303,0.8041
zapalenia,40%,remove_norm,XGBoost,4,4,404,0.8027
zapalenia,40%,remove_norm,XGBoost,4,5,505,0.7905
zapalenia,40%,fill_norm,RF,4,1,101,0.8517
zapalenia,40%,fill_norm,RF,4,2,202,0.847
zapalenia,40%,fill_norm,RF,4,3,303,0.841
zapalenia,40%,fill_norm,RF,4,4,404,0.8625
zapalenia,40%,fill_norm,RF,4,5,505,0.8598
zapalenia,40%,fill_norm,NB,4,1,101,0.6195
zapalenia,40%,fill_norm,NB,4,2,202,0.5897
zapalenia,40%,fill_norm,NB,4,3,303,0.5919
zapalenia,40%,fill_norm,NB,4,4,404,0.6271
zapalenia,40%,fill_norm,NB,4,5,505,0.586
zapalenia,40%,fill_norm,MLP,4,1,101,0.6024
zapalenia,40%,fill_norm,MLP,4,2,202,0.5794
zapalenia,40%,fill_norm,MLP,4,3,303,0.585
zapalenia,40%,fill_norm,MLP,4,4,404,0.6142
zapalenia,40%,fill_norm,MLP,4,5,505,0.5766
zapalenia,40%,fill_norm,XGBoost,4,1,101,0.8121
zapalenia,40%,fill_norm,XGBoost,4,2,202,0.8138
zapalenia,40%,fill_norm,XGBoost,4,3,303,0.8203
zapalenia,40%,fill_norm,XGBoost,4,4,404,0.8384
zapalenia,40%,fill_norm,XGBoost,4,5,505,0.8285
zapalenia,40%,all,RF,4,1,101,0.8632
zapalenia,40%,all,RF,4,2,202,0.8646
zapalenia,40%,all,RF,4,3,303,0.8635
zapalenia,40%,all,RF,4,4,404,0.8808
zapalenia,40%,all,RF,4,5,505,0.8552
zapalenia,40%,all,NB,4,1,101,0.571
zapalenia,40%,all,NB,4,2,202,0.5908
zapalenia,40%,all,NB,4,3,303,0.5654
zapalenia,40%,all,NB,4,4,404,0.6117
zapalenia,40%,all,NB,4,5,505,0.5514
zapalenia,40%,all,MLP,4,1,101,0.5542
zapalenia,40%,all,MLP,4,2,202,0.5615
zapalenia,40%,all,MLP,4,3,303,0.5538
zapalenia,40%,all,MLP,4,4,404,0.5718
zapalenia,40%,all,MLP,4,5,505,0.5465
zapalenia,40%,all,XGBoost,4,1,101,0.8163
zapalenia,40%,all,XGBoost,4,2,202,0.8222
zapalenia,40%,all,XGBoost,4,3,303,0.8186
zapalenia,40%,all,XGBoost,4,4,404,0.8403
zapalenia,40%,all,XGBoost,4,5,505,0.8245
zapalenia,40%,raw,RF,5,1,101,0.7762
zapalenia,40%,raw,RF,5,2,202,0.8173
zapalenia,40%,raw,RF,5,3,303,0.7979
zapalenia,40%,raw,RF,5,4,404,0.8097
zapalenia,40%,raw,RF,5,5,505,0.7989
zapalenia,40%,raw,NB,5,1,101,0.6093
zapalenia,40%,raw,NB,5,2,202,0.5997
zapalenia,40%,raw,NB,5,3,303,0.5813
zapalenia,40%,raw,NB,5,4,404,0.5956
zapalenia,40%,raw,NB,5,5,505,0.6007
zapalenia,40%,raw,MLP,5,1,101,0.5619
zapalenia,40%,raw,MLP,5,2,202,0.5252
zapalenia,40%,raw,MLP,5,3,303,0.5225
zapalenia,40%,raw,MLP,5,4,404,0.5322
zapalenia,40%,raw,MLP,5,5,505,0.5475
zapalenia,40%,raw,XGBoost,5,1,101,0.7897
zapalenia,40%,raw,XGBoost,5,2,202,0.8221
zapalenia,40%,raw,XGBoost,5,3,303,0.7914
zapalenia,40%,raw,XGBoost,5,4,404,0.801
zapalenia,40%,raw,XGBoost,5,5,505,0.8023
zapalenia,40%,norm,RF,5,1,101,0.7753
zapalenia,40%,norm,RF,5,2,202,0.8175
zapalenia,40%,norm,RF,5,3,303,0.7977
zapalenia,40%,norm,RF,5,4,404,0.8087
zapalenia,40%,norm,RF,5,5,505,0.7983
zapalenia,40%,norm,NB,5,1,101,0.6092
zapalenia,40%,norm,NB,5,2,202,0.5998
zapalenia,40%,norm,NB,5,3,303,0.5814
zapalenia,40%,norm,NB,5,4,404,0.5957
zapalenia,40%,norm,NB,5,5,505,0.6008
zapalenia,40%,norm,MLP,5,1,101,0.5952
zapalenia,40%,norm,MLP,5,2,202,0.5674
zapalenia,40%,norm,MLP,5,3,303,0.5534
zapalenia,40%,norm,MLP,5,4,404,0.5601
zapalenia,40%,norm,MLP,5,5,505,0.5771
zapalenia,40%,norm,XGBoost,5,1,101,0.7897
zapalenia,40%,norm,XGBoost,5,2,202,0.8221
zapalenia,40%,norm,XGBoost,5,3,303,0.7914
zapalenia,40%,norm,XGBoost,5,4,404,0.801
zapalenia,40%,norm,XGBoost,5,5,505,0.8023
zapalenia,40%,fill,RF,5,1,101,0.8425
zapalenia,40%,fill,RF,5,2,202,0.8602
zapalenia,40%,fill,RF,5,3,303,0.8528
zapalenia,40%,fill,RF,5,4,404,0.838
zapalenia,40%,fill,RF,5,5,505,0.8362
zapalenia,40%,fill,NB,5,1,101,0.6013
zapalenia,40%,fill,NB,5,2,202,0.6105
zapalenia,40%,fill,NB,5,3,303,0.5741
zapalenia,40%,fill,NB,5,4,404,0.6058
zapalenia,40%,fill,NB,5,5,505,0.6178
zapalenia,40%,fill,MLP,5,1,101,0.5183
zapalenia,40%,fill,MLP,5,2,202,0.5254
zapalenia,40%,fill,MLP,5,3,303,0.5487
zapalenia,40%,fill,MLP,5,4,404,0.5423
zapalenia,40%,fill,MLP,5,5,505,0.5608
zapalenia,40%,fill,XGBoost,5,1,101,0.7946
zapalenia,40%,fill,XGBoost,5,2,202,0.8186
zapalenia,40%,fill,XGBoost,5,3,303,0.8252
zapalenia,40%,fill,XGBoost,5,4,404,0.8174
zapalenia,40%,fill,XGBoost,5,5,505,0.7962
zapalenia,40%,remove,RF,5,1,101,0.7925
zapalenia,40%,remove,RF,5,2,202,0.7941
zapalenia,40%,remove,RF,5,3,303,0.8062
zapalenia,40%,remove,RF,5,4,404,0.8078
zapalenia,40%,remove,RF,5,5,505,0.8049
zapalenia,40%,remove,NB,5,1,101,0.5492
zapalenia,40%,remove,NB,5,2,202,0.5299
zapalenia,40%,remove,NB,5,3,303,0.5243
zapalenia,40%,remove,NB,5,4,404,0.5303
zapalenia,40%,remove,NB,5,5,505,0.5069
zapalenia,40%,remove,MLP,5,1,101,0.555
zapalenia,40%,remove,MLP,5,2,202,0.5142
zapalenia,40%,remove,MLP,5,3,303,0.5205
zapalenia,40%,remove,MLP,5,4,404,0.5555
zapalenia,40%,remove,MLP,5,5,505,0.556
zapalenia,40%,remove,XGBoost,5,1,101,0.7791
zapalenia,40%,remove,XGBoost,5,2,202,0.8179
zapalenia,40%,remove,XGBoost,5,3,303,0.7963
zapalenia,40%,remove,XGBoost,5,4,404,0.8045
zapalenia,40%,remove,XGBoost,5,5,505,0.7944
zapalenia,40%,remove_fill,RF,5,1,101,0.8458
zapalenia,40%,remove_fill,RF,5,2,202,0.8693
zapalenia,40%,remove_fill,RF,5,3,303,0.8462
zapalenia,40%,remove_fill,RF,5,4,404,0.8561
zapalenia,40%,remove_fill,RF,5,5,505,0.851
zapalenia,40%,remove_fill,NB,5,1,101,0.5717
zapalenia,40%,remove_fill,NB,5,2,202,0.5385
zapalenia,40%,remove_fill,NB,5,3,303,0.5304
zapalenia,40%,remove_fill,NB,5,4,404,0.5582
zapalenia,40%,remove_fill,NB,5,5,505,0.539
zapalenia,40%,remove_fill,MLP,5,1,101,0.506
zapalenia,40%,remove_fill,MLP,5,2,202,0.4963
zapalenia,40%,remove_fill,MLP,5,3,303,0.526
zapalenia,40%,remove_fill,MLP,5,4,404,0.5427
zapalenia,40%,remove_fill,MLP,5,5,505,0.5205
zapalenia,40%,remove_fill,XGBoost,5,1,101,0.7937
zapalenia,40%,remove_fill,XGBoost,5,2,202,0.8191
zapalenia,40%,remove_fill,XGBoost,5,3,303,0.8305
zapalenia,40%,remove_fill,XGBoost,5,4,404,0.8146
zapalenia,40%,remove_fill,XGBoost,5,5,505,0.7922
zapalenia,40%,remove_norm,RF,5,1,101,0.7909
zapalenia,40%,remove_norm,RF,5,2,202,0.7939
zapalenia,40%,remove_norm,RF,5,3,303,0.8065
zapalenia,40%,remove_norm,RF,5,4,404,0.8075
zapalenia,40%,remove_norm,RF,5,5,505,0.8051
zapalenia,40%,remove_norm,NB,5,1,101,0.5492
zapalenia,40%,remove_norm,NB,5,2,202,0.5299
zapalenia,40%,remove_norm,NB,5,3,303,0.5243
zapalenia,40%,remove_norm,NB,5,4,404,0.5304
zapalenia,40%,remove_norm,NB,5,5,505,0.5069
zapalenia,40%,remove_norm,MLP,5,1,101,0.591
zapalenia,40%,remove_norm,MLP,5,2,202,0.5547
zapalenia,40%,remove_norm,MLP,5,3,303,0.5294
zapalenia,40%,remove_norm,MLP,5,4,404,0.5569
zapalenia,40%,remove_norm,MLP,5,5,505,0.5549
zapalenia,40%,remove_norm,XGBoost,5,1,101,0.7791
zapalenia,40%,remove_norm,XGBoost,5,2,202,0.8179
zapalenia,40%,remove_norm,XGBoost,5,3,303,0.7963
zapalenia,40%,remove_norm,XGBoost,5,4,404,0.8045
zapalenia,40%,remove_norm,XGBoost,5,5,505,0.7944
zapalenia,40%,fill_norm,RF,5,1,101,0.8424
zapalenia,40%,fill_norm,RF,5,2,202,0.8599
zapalenia,40%,fill_norm,RF,5,3,303,0.8526
zapalenia,40%,fill_norm,RF,5,4,404,0.8385
zapalenia,40%,fill_norm,RF,5,5,505,0.8364
zapalenia,40%,fill_norm,NB,5,1,101,0.5915
zapalenia,40%,fill_norm,NB,5,2,202,0.6153
zapalenia,40%,fill_norm,NB,5,3,303,0.5631
zapalenia,40%,fill_norm,NB,5,4,404,0.6225
zapalenia,40%,fill_norm,NB,5,5,505,0.6163
zapalenia,40%,fill_norm,MLP,5,1,101,0.509
zapalenia,40%,fill_norm,MLP,5,2,202,0.5187
zapalenia,40%,fill_norm,MLP,5,3,303,0.5138
zapalenia,40%,fill_norm,MLP,5,4,404,0.5506
zapalenia,40%,fill_norm,MLP,5,5,505,0.5371
zapalenia,40%,fill_norm,XGBoost,5,1,101,0.7946
zapalenia,40%,fill_norm,XGBoost,5,2,202,0.8186
zapalenia,40%,fill_norm,XGBoost,5,3,303,0.8252
zapalenia,40%,fill_norm,XGBoost,5,4,404,0.8174
zapalenia,40%,fill_norm,XGBoost,5,5,505,0.7962
zapalenia,40%,all,RF,5,1,101,0.8454
zapalenia,40%,all,RF,5,2,202,0.8686
zapalenia,40%,all,RF,5,3,303,0.8457
zapalenia,40%,all,RF,5,4,404,0.8568
zapalenia,40%,all,RF,5,5,505,0.8512
zapalenia,40%,all,NB,5,1,101,0.5851
zapalenia,40%,all,NB,5,2,202,0.5567
zapalenia,40%,all,NB,5,3,303,0.5638
zapalenia,40%,all,NB,5,4,404,0.5926
zapalenia,40%,all,NB,5,5,505,0.575
zapalenia,40%,all,MLP,5,1,101,0.5109
zapalenia,40%,all,MLP,5,2,202,0.5261
zapalenia,40%,all,MLP,5,3,303,0.5253
zapalenia,40%,all,MLP,5,4,404,0.5519
zapalenia,40%,all,MLP,5,5,505,0.5307
zapalenia,40%,all,XGBoost,5,1,101,0.7937
zapalenia,40%,all,XGBoost,5,2,202,0.8191
zapalenia,40%,all,XGBoost,5,3,303,0.8305
zapalenia,40%,all,XGBoost,5,4,404,0.8146
zapalenia,40%,all,XGBoost,5,5,505,0.7922
zapalenia,60%,raw,RF,1,1,101,0.595
zapalenia,60%,raw,RF,1,2,202,0.5945
zapalenia,60%,raw,RF,1,3,303,0.5824
zapalenia,60%,raw,RF,1,4,404,0.6084
zapalenia,60%,raw,RF,1,5,505,0.5939
zapalenia,60%,raw,NB,1,1,101,0.5261
zapalenia,60%,raw,NB,1,2,202,0.5103
zapalenia,60%,raw,NB,1,3,303,0.5249
zapalenia,60%,raw,NB,1,4,404,0.5016
zapalenia,60%,raw,NB,1,5,505,0.5064
zapalenia,60%,raw,MLP,1,1,101,0.5597
zapalenia,60%,raw,MLP,1,2,202,0.5618
zapalenia,60%,raw,MLP,1,3,303,0.5283
zapalenia,60%,raw,MLP,1,4,404,0.5143
zapalenia,60%,raw,MLP,1,5,505,0.5568
zapalenia,60%,raw,XGBoost,1,1,101,0.627
zapalenia,60%,raw,XGBoost,1,2,202,0.591
zapalenia,60%,raw,XGBoost,1,3,303,0.6373
zapalenia,60%,raw,XGBoost,1,4,404,0.6312
zapalenia,60%,raw,XGBoost,1,5,505,0.6199
zapalenia,60%,norm,RF,1,1,101,0.5935
zapalenia,60%,norm,RF,1,2,202,0.5945
zapalenia,60%,norm,RF,1,3,303,0.5818
zapalenia,60%,norm,RF,1,4,404,0.6083
zapalenia,60%,norm,RF,1,5,505,0.5944
zapalenia,60%,norm,NB,1,1,101,0.5262
zapalenia,60%,norm,NB,1,2,202,0.5103
zapalenia,60%,norm,NB,1,3,303,0.525
zapalenia,60%,norm,NB,1,4,404,0.5017
zapalenia,60%,norm,NB,1,5,505,0.5065
zapalenia,60%,norm,MLP,1,1,101,0.5263
zapalenia,60%,norm,MLP,1,2,202,0.5101
zapalenia,60%,norm,MLP,1,3,303,0.5012
zapalenia,60%,norm,MLP,1,4,404,0.4873
zapalenia,60%,norm,MLP,1,5,505,0.52
zapalenia,60%,norm,XGBoost,1,1,101,0.627
zapalenia,60%,norm,XGBoost,1,2,202,0.591
zapalenia,60%,norm,XGBoost,1,3,303,0.6373
zapalenia,60%,norm,XGBoost,1,4,404,0.6312
zapalenia,60%,norm,XGBoost,1,5,505,0.6199
zapalenia,60%,fill,RF,1,1,101,0.8065
zapalenia,60%,fill,RF,1,2,202,0.7931
zapalenia,60%,fill,RF,1,3,303,0.7899
zapalenia,60%,fill,RF,1,4,404,0.8029
zapalenia,60%,fill,RF,1,5,505,0.7984
zapalenia,60%,fill,NB,1,1,101,0.5164
zapalenia,60%,fill,NB,1,2,202,0.5295
zapalenia,60%,fill,NB,1,3,303,0.5666
zapalenia,60%,fill,NB,1,4,404,0.5435
zapalenia,60%,fill,NB,1,5,505,0.5354
zapalenia,60%,fill,MLP,1,1,101,0.528
zapalenia,60%,fill,MLP,1,2,202,0.53
zapalenia,60%,fill,MLP,1,3,303,0.5728
zapalenia,60%,fill,MLP,1,4,404,0.5222
zapalenia,60%,fill,MLP,1,5,505,0.5629
